id	start	end	kind	name	confidence	source	summary
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408555A8	408555A8		function_candidate	fn408555A8	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408555BE	408555BE		function_candidate	fn408555BE		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408555BE	408555BE		function_candidate	fn408555BE		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40855BF8	40855BF8		function_candidate	fn40855BF8		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40855BF8	40855BF8		function_candidate	fn40855BF8		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40856262	40856262		function_candidate	fn40856262		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40856262	40856262		function_candidate	fn40856262		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085626A	4085626A		function_candidate	fn4085626A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085626A	4085626A		function_candidate	fn4085626A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085690E	4085690E		function_candidate	fn4085690E		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40856CA0	40856CA0		function_candidate	fn40856CA0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40856CA0	40856CA0		function_candidate	fn40856CA0		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408571DC	408571DC		function_candidate	fn408571DC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408571DC	408571DC		function_candidate	fn408571DC	0.85	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085736C	4085736C		function_candidate	fn4085736C		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408574DA	408574DA		function_candidate	fn408574DA		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408574F6	408574F6		function_candidate	fn408574F6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40857C6C	40857C6C		function_candidate	fn40857C6C		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40857C6C	40857C6C		function_candidate	fn40857C6C	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40857CB2	40857CB2		function_candidate	fn40857CB2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40857CB2	40857CB2		function_candidate	fn40857CB2	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40857CE4	40857CE4		function_candidate	fn40857CE4		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40857CE4	40857CE4		function_candidate	fn40857CE4	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085874E	4085874E		function_candidate	fn4085874E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085874E	4085874E		function_candidate	fn4085874E	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408587A0	408587A0		function_candidate	fn408587A0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408587A0	408587A0		function_candidate	fn408587A0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408587AA	408587AA		function_candidate	fn408587AA		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408587AA	408587AA		function_candidate	fn408587AA	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40858D54	40858D54		function_candidate	fn40858D54		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40858D54	40858D54		function_candidate	fn40858D54		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40858DAA	40858DAA		function_candidate	fn40858DAA		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40858DAA	40858DAA		function_candidate	fn40858DAA	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085ABFE	4085ABFE		function_candidate	fn4085ABFE	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085AFF0	4085AFF0		function_candidate	fn4085AFF0		rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BA44:4085FAF6	4085BA44	4085FAF6	data_region	string_cluster 4085BA44	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BAA0	4085BAA0		function_candidate	fn4085BAA0		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BB20	4085BB20		function_candidate	fn4085BB20		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085BB20	4085BB20		function_candidate	fn4085BB20		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BDD0	4085BDD0		function_candidate	fn4085BDD0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085BDD0	4085BDD0		function_candidate	fn4085BDD0		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BE70	4085BE70		function_candidate	fn4085BE70		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085BE70	4085BE70		function_candidate	fn4085BE70		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085BF60	4085BF60		function_candidate	fn4085BF60		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085BF60	4085BF60		function_candidate	fn4085BF60		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D010	4085D010		function_candidate	fn4085D010		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085D010	4085D010		function_candidate	fn4085D010	0.95	rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D010:DITL	4085D010		resource_marker	DITL marker 4085D010		rom_structure_analysis	r.1...p.`...YO/<DITL?.a... ...g. @..-H..1....... _ .g... .NuH...
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D398	4085D398		function_candidate	fn4085D398		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D3E8	4085D3E8		function_candidate	fn4085D3E8		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D43C	4085D43C		function_candidate	fn4085D43C		rom_structure_analysis	
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D4C0:DITL	4085D4C0		resource_marker	DITL marker 4085D4C0		rom_structure_analysis	0(..`. R0(..YO/<DITL?.a.1.......$_ .NuYO/<ictb?.1.......-_..Nu`.
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D51E:ALRT	4085D51E		resource_marker	ALRT marker 4085D51E		rom_structure_analysis	XO0.Nu |actba. |ALRT`. |dctba. |DLOGYO/.?.1.....H...,OY./...?...
resource_marker:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085D566:ALRT	4085D566		resource_marker	ALRT marker 4085D566		rom_structure_analysis	(S.T..g\ K.%....ALRT..f.......`.r........,.....@..m0......g.R...
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085DAE2	4085DAE2		function_candidate	fn4085DAE2		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085DAE2	4085DAE2		function_candidate	fn4085DAE2		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085DAF6	4085DAF6		function_candidate	fn4085DAF6		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085DAF6	4085DAF6		function_candidate	fn4085DAF6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085DE36	4085DE36		function_candidate	fn4085DE36		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085E25A	4085E25A		function_candidate	fn4085E25A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085E25A	4085E25A		function_candidate	fn4085E25A	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085E2C0	4085E2C0		function_candidate	fn4085E2C0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085E2C0	4085E2C0		function_candidate	fn4085E2C0	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085E3DE	4085E3DE		function_candidate	fn4085E3DE		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085E3DE	4085E3DE		function_candidate	fn4085E3DE	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085E4AC	4085E4AC		function_candidate	fn4085E4AC		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085E4AC	4085E4AC		function_candidate	fn4085E4AC	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085E8B8:STR	4085E8B8		resource_marker	STR  marker 4085E8B8		rom_structure_analysis	Bl..r.)A../.Y./<STR ?<.... . _"@ QE..."Jp!..U.N...J_f4.|.....|..
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085EDA2:STR	4085EDA2		resource_marker	STR  marker 4085EDA2		rom_structure_analysis	J.f.0<.n`...Y./<STR ?<....&_ .f.0<.o`n SE..."Jp!..><.o <flagA...
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085F0D0	4085F0D0		function_candidate	fn4085F0D0	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085F6A0	4085F6A0		function_candidate	fn4085F6A0		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4085F6A0	4085F6A0		function_candidate	fn4085F6A0	0.95	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4085FC2C:4086446A	4085FC2C	4086446A	data_region	string_cluster 4085FC2C	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40860142	40860142		function_candidate	fn40860142		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40860142	40860142		function_candidate	fn40860142	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086019A	4086019A		function_candidate	fn4086019A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086021C	4086021C		function_candidate	fn4086021C		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4086021C	4086021C		function_candidate	fn4086021C	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086034A	4086034A		function_candidate	fn4086034A		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4086034A	4086034A		function_candidate	fn4086034A	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086082E	4086082E		function_candidate	fn4086082E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4086082E	4086082E		function_candidate	fn4086082E	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408611C6	408611C6		function_candidate	fn408611C6		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408611C6	408611C6		function_candidate	fn408611C6	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40861578	40861578		function_candidate	fn40861578		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40861578	40861578		function_candidate	fn40861578	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40861E9E	40861E9E		function_candidate	fn40861E9E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40861E9E	40861E9E		function_candidate	fn40861E9E	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086239E	4086239E		function_candidate	fn4086239E		rom_structure_analysis	
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4086239E	4086239E		function_candidate	fn4086239E	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40863D2A	40863D2A		function_candidate	fn40863D2A		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40863D54	40863D54		function_candidate	fn40863D54		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40863E60	40863E60		function_candidate	fn40863E60	0.95	rom_structure_analysis	
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408644CE:STR	408644CE		resource_marker	STR  marker 408644CE		rom_structure_analysis	B... k..J.f,Y./<STR ?<. ..-_..f. k..B.~.`."n.. Q"k..p ..Y./<ICN#
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408645D2:40864910	408645D2	40864910	data_region	string_cluster 408645D2	0.7	stackimport	string_cluster
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408647F2:STR	408647F2		resource_marker	STR  marker 408647F2		rom_structure_analysis	f...N...-@..Y./<STR ?<. ..&_ .f.><.f`...U.p././.Hn..N...A...-H..
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40864A28:40864F2E	40864A28	40864F2E	data_region	string_cluster 40864A28	0.7	stackimport	string_cluster
function_candidate:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40864F60	40864F60		function_candidate	fn40864F60	0.95	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086504A:408651F0	4086504A	408651F0	data_region	string_cluster 4086504A	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086530A:408653E2	4086530A	408653E2	data_region	string_cluster 4086530A	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40865518:40868048	40865518	40868048	data_region	string_cluster 40865518	0.7	stackimport	string_cluster
resource_marker:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40866FE4:PACK	40866FE4		resource_marker	PACK marker 40866FE4		rom_structure_analysis	..NqF.L..?NuY./<PACK?/..1.......0/..a, . _T.N. _p.?./.A...Q.../.
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4086703A	4086703A		function_candidate	fn4086703A		rom_structure_analysis	
